82680	
   1.5631582e-01	   5.3689283e-01	
   1.6102525e-01	   5.3503858e-01	
   1.7662653e-01	   5.3525488e-01	
   1.8779418e-01	   5.3468693e-01	
   1.8814900e-01	   5.3351053e-01	
   2.0016552e-01	   5.3580047e-01	
   2.0124662e-01	   5.3527979e-01	
   2.0592783e-01	   5.3558107e-01	
   2.1115073e-01	   5.3427212e-01	
   2.1166587e-01	   5.3490202e-01	
   2.1754140e-01	   5.3394375e-01	
   2.2365153e-01	   5.3508020e-01	
   2.2581813e-01	   5.3450500e-01	
   2.2748159e-01	   5.3507155e-01	
   2.3265425e-01	   5.3507563e-01	
   2.3254629e-01	   5.3430406e-01	
   2.3757966e-01	   5.3512503e-01	
   2.4255657e-01	   5.3477446e-01	
   2.4811706e-01	   5.3557202e-01	
   2.5206418e-01	   5.3416237e-01	
   2.5270330e-01	   5.3420859e-01	
   2.5382663e-01	   5.3242212e-01	
   2.6036336e-01	   5.3559815e-01	
   2.5926090e-01	   5.3210977e-01	
   2.6466888e-01	   5.3535917e-01	
   2.7070772e-01	   5.3447380e-01	
   2.7411501e-01	   5.3348865e-01	
   2.7123913e-01	   5.3443943e-01	
   2.7482252e-01	   5.3540987e-01	
   2.7864221e-01	   5.3422848e-01	
   2.7664222e-01	   5.3491857e-01	
   2.8136355e-01	   5.3525581e-01	
   2.8463138e-01	   5.3424413e-01	
   2.8689722e-01	   5.3447865e-01	
   2.8870541e-01	   5.3472134e-01	
   2.9438367e-01	   5.3393130e-01	
   2.9977298e-01	   5.3483979e-01	
   3.0108737e-01	   5.3361380e-01	
   3.0592829e-01	   5.3334012e-01	
   3.0898910e-01	   5.3404638e-01	
   3.1092153e-01	   5.3322017e-01	
   3.1291876e-01	   5.3478787e-01	
   3.1864714e-01	   5.3585956e-01	
   3.2492160e-01	   5.3468873e-01	
   3.3432515e-01	   5.3513439e-01	
   3.3974587e-01	   5.3686149e-01	
   3.5264268e-01	   5.3411969e-01	
   3.6071911e-01	   5.3366060e-01	
   3.6174096e-01	   5.3423034e-01	
   3.6337549e-01	   5.3513685e-01	
   3.6464946e-01	   5.3479767e-01	
   3.7145802e-01	   5.3515569e-01	
   3.7269990e-01	   5.3530697e-01	
   3.7934051e-01	   5.3463557e-01	
   3.8352671e-01	   5.3434955e-01	
   3.8445566e-01	   5.3572418e-01	
   3.8596359e-01	   5.3667981e-01	
   3.8699534e-01	   5.3383060e-01	
   3.9421183e-01	   5.3408659e-01	
   3.9526392e-01	   5.3552297e-01	
   3.9650361e-01	   5.3606263e-01	
   3.9760267e-01	   5.3672423e-01	
   4.0165387e-01	   5.3336096e-01	
   4.0587125e-01	   5.3454958e-01	
   4.0822761e-01	   5.3524964e-01	
   4.1199697e-01	   5.3488837e-01	
   4.1956960e-01	   5.3409628e-01	
   4.2314572e-01	   5.3460004e-01	
   4.3411201e-01	   5.3593557e-01	
   4.3508061e-01	   5.3282060e-01	
   4.4418650e-01	   5.3607169e-01	
   4.4593704e-01	   5.3419490e-01	
   4.5638014e-01	   5.3489830e-01	
   4.5878487e-01	   5.3546430e-01	
   4.6177637e-01	   5.3289856e-01	
   4.6424696e-01	   5.3352979e-01	
   4.6610667e-01	   5.3592213e-01	
   4.6994688e-01	   5.3475608e-01	
   4.7547140e-01	   5.3563404e-01	
   4.8409638e-01	   5.3344780e-01	
   4.8673936e-01	   5.3581755e-01	
   4.9042986e-01	   5.3559486e-01	
   4.9076198e-01	   5.3440884e-01	
   4.9555189e-01	   5.3200233e-01	
  -5.9644286e-01	   5.3175816e-01	
  -5.9240427e-01	   5.3245959e-01	
  -5.8222781e-01	   5.3191684e-01	
  -5.8029942e-01	   5.3285824e-01	
  -5.5883634e-01	   5.3301960e-01	
  -5.5608322e-01	   5.3299966e-01	
  -5.5043266e-01	   5.3423295e-01	
  -5.4078709e-01	   5.3215094e-01	
  -5.2788719e-01	   5.3247719e-01	
  -5.2342546e-01	   5.3425000e-01	
  -5.2164818e-01	   5.3322178e-01	
  -5.1586823e-01	   5.3313679e-01	
  -5.0550402e-01	   5.3304668e-01	
  -4.9564115e-01	   5.3206618e-01	
  -4.9400215e-01	   5.3187613e-01	
  -4.8457015e-01	   5.3140279e-01	
  -4.8280173e-01	   5.3105408e-01	
  -4.7727251e-01	   5.3240293e-01	
  -4.6957673e-01	   5.3339832e-01	
  -4.6621003e-01	   5.3307438e-01	
  -4.6521517e-01	   5.3390349e-01	
  -4.5306777e-01	   5.3338930e-01	
  -4.4655262e-01	   5.3263322e-01	
  -4.4427724e-01	   5.3028184e-01	
  -4.4283751e-01	   5.3314057e-01	
  -4.3532593e-01	   5.3221589e-01	
  -4.3160624e-01	   5.3310190e-01	
  -4.3240555e-01	   5.3394733e-01	
  -4.2533003e-01	   5.3338809e-01	
  -4.2131919e-01	   5.3428794e-01	
  -4.1981734e-01	   5.3382130e-01	
  -4.1357798e-01	   5.3475608e-01	
  -4.1228362e-01	   5.3419238e-01	
  -4.0821903e-01	   5.3322632e-01	
  -4.0546167e-01	   5.3331622e-01	
  -4.0277621e-01	   5.3388318e-01	
  -4.0195180e-01	   5.3306985e-01	
  -3.9714024e-01	   5.3239740e-01	
  -3.8715151e-01	   5.3086652e-01	
  -3.7885980e-01	   5.3187045e-01	
  -3.7123329e-01	   5.3295378e-01	
  -3.6079031e-01	   5.3308861e-01	
  -3.5699231e-01	   5.3386974e-01	
  -3.5745933e-01	   5.3403765e-01	
  -3.5361501e-01	   5.3309210e-01	
  -3.5139175e-01	   5.3132264e-01	
  -3.3303008e-01	   5.3245731e-01	
  -3.1752287e-01	   5.3408843e-01	
  -3.1157172e-01	   5.3269362e-01	
  -3.1041320e-01	   5.3277627e-01	
  -3.0672090e-01	   5.3370103e-01	
  -3.0410060e-01	   5.3438936e-01	
  -3.0253825e-01	   5.3252876e-01	
  -2.9997660e-01	   5.3261795e-01	
  -2.9609397e-01	   5.3150076e-01	
  -2.8419014e-01	   5.3185328e-01	
  -2.7345459e-01	   5.3433693e-01	
  -2.7236336e-01	   5.3225028e-01	
  -2.6884793e-01	   5.3311056e-01	
  -2.5888992e-01	   5.3280218e-01	
  -2.5681623e-01	   5.3053322e-01	
  -2.4938391e-01	   5.3286507e-01	
  -2.4220085e-01	   5.3058839e-01	
  -2.3797557e-01	   5.3260784e-01	
  -2.3205646e-01	   5.3171161e-01	
  -2.3081906e-01	   5.3383119e-01	
  -2.2188865e-01	   5.3256205e-01	
  -2.1760899e-01	   5.3359901e-01	
  -2.1382354e-01	   5.3237570e-01	
  -2.1037793e-01	   5.3332816e-01	
  -2.0775941e-01	   5.3209604e-01	
  -1.9766677e-01	   5.3293660e-01	
  -1.9426998e-01	   5.3342663e-01	
  -1.8601363e-01	   5.3387634e-01	
  -1.7852093e-01	   5.3218614e-01	
  -1.6547468e-01	   5.3356852e-01	
  -1.5890225e-01	   5.3240821e-01	
  -1.3391873e-01	   5.3319974e-01	
  -1.3140627e-01	   5.3421358e-01	
  -1.2344932e-01	   5.3342360e-01	
  -1.1993795e-01	   5.3228910e-01	
  -1.1775639e-01	   5.3271856e-01	
  -1.1695228e-01	   5.3418156e-01	
  -1.1122153e-01	   5.3249749e-01	
  -1.1095529e-01	   5.3301651e-01	
  -8.4793800e-02	   5.3462296e-01	
  -7.6462095e-02	   5.3321373e-01	
  -7.5761822e-02	   5.3315513e-01	
  -7.3500055e-02	   5.3367679e-01	
  -5.7407269e-02	   5.3235191e-01	
  -3.7550108e-02	   5.3205549e-01	
  -3.0201135e-02	   5.3323276e-01	
  -2.4289457e-02	   5.3114042e-01	
  -2.0082559e-02	   5.3245323e-01	
  -2.1623330e-03	   5.3272687e-01	
  -1.1333101e-03	   5.3252609e-01	
   2.5242198e-04	   5.3365093e-01	
   3.9700886e-03	   5.3236018e-01	
   8.1833529e-03	   5.3375809e-01	
   1.0776101e-02	   5.3232884e-01	
   1.8341047e-02	   5.3112963e-01	
   2.0536049e-02	   5.3371503e-01	
   2.8547119e-02	   5.3323238e-01	
   2.5635737e-02	   5.3433909e-01	
   3.8898403e-02	   5.3136223e-01	
   4.0119680e-02	   5.3402236e-01	
   4.6001874e-02	   5.3395008e-01	
   5.4405027e-02	   5.3195539e-01	
   6.1675308e-02	   5.3270885e-01	
   7.1002073e-02	   5.3288807e-01	
   7.4138814e-02	   5.3215000e-01	
   7.7863862e-02	   5.3206245e-01	
   8.1927044e-02	   5.3293317e-01	
   8.4817820e-02	   5.3404965e-01	
   8.9173215e-02	   5.3210010e-01	
   1.0117119e-01	   5.3294486e-01	
   1.0102841e-01	   5.3244737e-01	
   1.0893710e-01	   5.3257539e-01	
   1.1211422e-01	   5.3397492e-01	
   1.1398853e-01	   5.3172093e-01	
   1.1501542e-01	   5.3223433e-01	
   1.1803033e-01	   5.3384306e-01	
   1.1904472e-01	   5.3132179e-01	
   1.2387580e-01	   5.3384052e-01	
   1.2554856e-01	   5.3392652e-01	
   1.2868219e-01	   5.3486027e-01	
   1.3127248e-01	   5.3291348e-01	
   1.3565906e-01	   5.3234789e-01	
   1.3771217e-01	   5.3384885e-01	
   1.4282118e-01	   5.3247731e-01	
   1.4888423e-01	   5.3088262e-01	
   1.5089041e-01	   5.3288907e-01	
   1.5360936e-01	   5.3247553e-01	
   1.5484550e-01	   5.3132323e-01	
   1.5761455e-01	   5.3300410e-01	
   1.6331242e-01	   5.3112227e-01	
   1.6328354e-01	   5.3170642e-01	
   1.6898728e-01	   5.3361994e-01	
   1.7733150e-01	   5.3315597e-01	
   1.7915151e-01	   5.3345256e-01	
   1.8344004e-01	   5.3455926e-01	
   1.8544561e-01	   5.3356188e-01	
   1.9075959e-01	   5.3310735e-01	
   2.0334808e-01	   5.3309443e-01	
   2.0398354e-01	   5.3086180e-01	
   2.1710303e-01	   5.3169510e-01	
   2.2027145e-01	   5.3333951e-01	
   2.2719597e-01	   5.3334178e-01	
   2.2952204e-01	   5.3245710e-01	
   2.3241355e-01	   5.3165023e-01	
   2.3720336e-01	   5.3115160e-01	
   2.4178790e-01	   5.3245735e-01	
   2.4364066e-01	   5.3113045e-01	
   2.5028933e-01	   5.3256589e-01	
   2.5337041e-01	   5.3328952e-01	
   2.5585956e-01	   5.3285193e-01	
   2.6173552e-01	   5.3230978e-01	
   2.6553701e-01	   5.3494905e-01	
   2.7169933e-01	   5.3392364e-01	
   2.7309479e-01	   5.3288668e-01	
   2.7875910e-01	   5.3288510e-01	
   2.8302012e-01	   5.3409264e-01	
   2.8727764e-01	   5.3250448e-01	
   2.9318801e-01	   5.3185049e-01	
   2.9558382e-01	   5.3408199e-01	
   2.9683965e-01	   5.3122214e-01	
   3.0934888e-01	   5.3240122e-01	
   3.1105874e-01	   5.3400138e-01	
   3.1736092e-01	   5.3428858e-01	
   3.1998286e-01	   5.3477733e-01	
   3.2529661e-01	   5.3222517e-01	
   3.3179986e-01	   5.3375290e-01	
   3.5146201e-01	   5.3206164e-01	
   3.5462899e-01	   5.3289156e-01	
   3.5862498e-01	   5.3339217e-01	
   3.6142421e-01	   5.3275984e-01	
   3.6710418e-01	   5.3294201e-01	
   3.6891729e-01	   5.3278538e-01	
   3.6962167e-01	   5.3004589e-01	
   3.7394964e-01	   5.3295529e-01	
   3.7631374e-01	   5.3125710e-01	
   3.8205739e-01	   5.3334751e-01	
   3.9551731e-01	   5.3445347e-01	
   3.9720169e-01	   5.3278479e-01	
   4.0111005e-01	   5.3414210e-01	
   4.1026679e-01	   5.3132750e-01	
   4.2084742e-01	   5.3537960e-01	
   4.2327986e-01	   5.3274226e-01	
   4.2567537e-01	   5.3294283e-01	
   4.3127747e-01	   5.3379436e-01	
   4.3322214e-01	   5.3060490e-01	
   4.4356268e-01	   5.3308824e-01	
   4.4877410e-01	   5.3235097e-01	
   4.4982871e-01	   5.3323522e-01	
   4.5669901e-01	   5.3287751e-01	
   4.5897164e-01	   5.3287344e-01	
   4.6240015e-01	   5.3271984e-01	
   4.6677371e-01	   5.3303674e-01	
   4.6762980e-01	   5.3182077e-01	
   4.7940487e-01	   5.3156503e-01	
   4.7808893e-01	   5.3196202e-01	
   4.8038771e-01	   5.3306543e-01	
   4.8353905e-01	   5.3197608e-01	
   4.9807889e-01	   5.3201752e-01	
   5.0454949e-01	   5.3243013e-01	
  -5.9854341e-01	   5.3157369e-01	
  -5.9751604e-01	   5.3096326e-01	
  -5.8442039e-01	   5.3138676e-01	
  -5.7617899e-01	   5.3132586e-01	
  -5.7005998e-01	   5.3051965e-01	
  -5.4867309e-01	   5.2975762e-01	
  -5.4020512e-01	   5.3059988e-01	
  -5.3173289e-01	   5.3210035e-01	
  -5.2869845e-01	   5.3031431e-01	
  -5.2289987e-01	   5.3171181e-01	
  -5.1436216e-01	   5.3111771e-01	
  -5.1208609e-01	   5.3008575e-01	
  -5.1111342e-01	   5.3104398e-01	
  -5.0929721e-01	   5.3042698e-01	
  -5.0740070e-01	   5.3223465e-01	
  -4.9453861e-01	   5.3185253e-01	
  -4.9385612e-01	   5.3136487e-01	
  -4.9122172e-01	   5.3077983e-01	
  -4.8215742e-01	   5.3102775e-01	
  -4.8022105e-01	   5.3196912e-01	
  -4.7776082e-01	   5.3084866e-01	
  -4.7056127e-01	   5.3205384e-01	
  -4.7046128e-01	   5.3038472e-01	
  -4.6766188e-01	   5.3079314e-01	
  -4.6467816e-01	   5.3002005e-01	
  -4.5424641e-01	   5.3035687e-01	
  -4.5340319e-01	   5.2986945e-01	
  -4.5191409e-01	   5.3109524e-01	
  -4.4105491e-01	   5.3135034e-01	
  -4.2752224e-01	   5.3132547e-01	
  -4.2365073e-01	   5.3058546e-01	
  -4.1755074e-01	   5.3086124e-01	
  -4.1603458e-01	   5.3123040e-01	
  -4.1026239e-01	   5.3154083e-01	
  -4.0708392e-01	   5.3252934e-01	
  -4.0541642e-01	   5.3169451e-01	
  -4.0392681e-01	   5.3040725e-01	
  -3.9955120e-01	   5.2999070e-01	
  -3.9198997e-01	   5.3039010e-01	
  -3.8749626e-01	   5.3117726e-01	
  -3.8159936e-01	   5.3284907e-01	
  -3.7542224e-01	   5.3122447e-01	
  -3.7003405e-01	   5.3061716e-01	
  -3.6150607e-01	   5.3304988e-01	
  -3.5678618e-01	   5.3015272e-01	
  -3.5408782e-01	   5.2970578e-01	
  -3.4824312e-01	   5.3241836e-01	
  -3.3883287e-01	   5.3033728e-01	
  -3.3411627e-01	   5.2958791e-01	
  -3.2929420e-01	   5.3322083e-01	
  -3.1716451e-01	   5.3019933e-01	
  -3.0577296e-01	   5.3056594e-01	
  -3.0028405e-01	   5.3196873e-01	
  -2.8346495e-01	   5.3141661e-01	
  -2.4991994e-01	   5.3062900e-01	
  -2.3920677e-01	   5.3027486e-01	
  -2.3869094e-01	   5.3149265e-01	
  -2.2925932e-01	   5.3052423e-01	
  -2.2719782e-01	   5.3223640e-01	
  -2.1751622e-01	   5.3091946e-01	
  -2.1651544e-01	   5.3024831e-01	
  -2.0047320e-01	   5.3097664e-01	
  -1.9079904e-01	   5.3056617e-01	
  -1.8570063e-01	   5.3088608e-01	
  -1.8080402e-01	   5.2963779e-01	
  -1.7499582e-01	   5.3139351e-01	
  -1.7244680e-01	   5.3149198e-01	
  -1.6962387e-01	   5.3212756e-01	
  -1.6448119e-01	   5.3067374e-01	
  -1.6197710e-01	   5.2892963e-01	
  -1.5840163e-01	   5.3075173e-01	
  -1.5593783e-01	   5.3059585e-01	
  -1.5227879e-01	   5.2949620e-01	
  -1.4709784e-01	   5.3074688e-01	
  -1.3271470e-01	   5.2992996e-01	
  -1.1941958e-01	   5.3073169e-01	
  -1.1040300e-01	   5.3014966e-01	
  -8.9654995e-02	   5.3015147e-01	
  -8.8170931e-02	   5.3091098e-01	
  -8.5731251e-02	   5.3092626e-01	
  -7.6621380e-02	   5.3190614e-01	
  -7.3840358e-02	   5.3069662e-01	
  -6.9585395e-02	   5.3126141e-01	
  -3.5383362e-02	   5.2992135e-01	
  -2.8119326e-02	   5.3105633e-01	
  -2.5991367e-02	   5.3104341e-01	
  -1.9280311e-02	   5.3130197e-01	
  -1.2002908e-02	   5.2999076e-01	
   5.9575306e-03	   5.3069802e-01	
   9.7294842e-03	   5.3256031e-01	
   1.7002691e-02	   5.3146957e-01	
   1.6887895e-02	   5.3129092e-01	
   2.6449455e-02	   5.3034185e-01	
   2.8404498e-02	   5.3184546e-01	
   2.9536916e-02	   5.3133091e-01	
   3.7342674e-02	   5.3043351e-01	
   4.5536062e-02	   5.3157832e-01	
   4.8478013e-02	   5.3177106e-01	
   5.5870865e-02	   5.2998192e-01	
   7.5917191e-02	   5.3232187e-01	
   7.8794097e-02	   5.3062554e-01	
   8.1005527e-02	   5.3068537e-01	
   8.3483101e-02	   5.3085457e-01	
   8.3810422e-02	   5.3235221e-01	
   8.8094179e-02	   5.2909090e-01	
   1.0126483e-01	   5.2976683e-01	
   1.0535690e-01	   5.2914729e-01	
   1.0965126e-01	   5.2926782e-01	
   1.1179419e-01	   5.3112086e-01	
   1.2504231e-01	   5.3087501e-01	
   1.2767180e-01	   5.3120331e-01	
   1.2691079e-01	   5.3032982e-01	
   1.3512034e-01	   5.3051979e-01	
   1.3683910e-01	   5.3027891e-01	
   1.4078439e-01	   5.3011564e-01	
   1.4928383e-01	   5.3084870e-01	
   1.5456500e-01	   5.2964652e-01	
   1.6852874e-01	   5.3159400e-01	
   1.8111447e-01	   5.3132778e-01	
   1.8549742e-01	   5.3314886e-01	
   2.0037913e-01	   5.3101882e-01	
   2.0936925e-01	   5.3102718e-01	
   2.1370670e-01	   5.3075677e-01	
   2.1986085e-01	   5.3343892e-01	
   2.2715056e-01	   5.3082598e-01	
   2.2702483e-01	   5.3276389e-01	
   2.2946658e-01	   5.3085015e-01	
   2.4765376e-01	   5.3046840e-01	
   2.4782308e-01	   5.3221284e-01	
   2.4956876e-01	   5.3176194e-01	
   2.5701266e-01	   5.3108918e-01	
   2.6416889e-01	   5.3221904e-01	
   2.6501426e-01	   5.3238801e-01	
   2.6822283e-01	   5.3138079e-01	
   2.7463984e-01	   5.3146172e-01	
   2.8502915e-01	   5.3239045e-01	
   2.9564245e-01	   5.3203232e-01	
   3.0468458e-01	   5.3131440e-01	
   3.1325608e-01	   5.2977719e-01	
   3.1669856e-01	   5.3174179e-01	
   3.2089632e-01	   5.3133160e-01	
   3.2411390e-01	   5.3041494e-01	
   3.3163413e-01	   5.2953084e-01	
   3.3459905e-01	   5.3109152e-01	
   3.3585845e-01	   5.2972255e-01	
   3.3915943e-01	   5.3101130e-01	
   3.3937275e-01	   5.3063716e-01	
   3.5119317e-01	   5.3078227e-01	
   3.6080597e-01	   5.3154587e-01	
   3.6360281e-01	   5.3124614e-01	
   3.6672026e-01	   5.3247054e-01	
   3.8496383e-01	   5.3123018e-01	
   3.9146267e-01	   5.3245361e-01	
   3.9596182e-01	   5.3109570e-01	
   4.0172230e-01	   5.3084676e-01	
   4.0441362e-01	   5.3003577e-01	
   4.0834994e-01	   5.3194238e-01	
   4.1627556e-01	   5.2991853e-01	
   4.1974823e-01	   5.3154360e-01	
   4.2825620e-01	   5.2929841e-01	
   4.3664802e-01	   5.3189518e-01	
   4.4675191e-01	   5.3140395e-01	
   4.6148498e-01	   5.3044963e-01	
   4.6381904e-01	   5.3225141e-01	
   4.6322507e-01	   5.2990672e-01	
   4.7016103e-01	   5.3087418e-01	
   4.7270743e-01	   5.3052720e-01	
   4.7879407e-01	   5.3061416e-01	
   4.8100992e-01	   5.3140635e-01	
   4.8189997e-01	   5.3061520e-01	
   4.8444138e-01	   5.3100030e-01	
   4.8751874e-01	   5.3221232e-01	
   4.8837659e-01	   5.2962166e-01	
   4.9308849e-01	   5.3282089e-01	
  -5.9929782e-01	   5.3071263e-01	
  -5.9526338e-01	   5.2941886e-01	
  -5.9385932e-01	   5.2942761e-01	
  -5.8523669e-01	   5.2824127e-01	
  -5.7670729e-01	   5.2890418e-01	
  -5.7194604e-01	   5.2780157e-01	
  -5.6975515e-01	   5.2939909e-01	
  -5.6740851e-01	   5.3100370e-01	
  -5.6471680e-01	   5.2915470e-01	
  -5.4750311e-01	   5.2742541e-01	
  -5.4198316e-01	   5.2959101e-01	
  -5.3989507e-01	   5.2829805e-01	
  -5.3735287e-01	   5.2830756e-01	
  -5.3437003e-01	   5.2919604e-01	
  -5.3278224e-01	   5.2917823e-01	
  -5.3183490e-01	   5.3039627e-01	
  -5.2881389e-01	   5.3001473e-01	
  -5.2795604e-01	   5.2943500e-01	
  -5.2146548e-01	   5.3062403e-01	
  -5.0335766e-01	   5.2908115e-01	
  -5.0025441e-01	   5.2863191e-01	
  -4.9504934e-01	   5.2922847e-01	
  -4.8160658e-01	   5.2904324e-01	
  -4.7094129e-01	   5.2941788e-01	
  -4.6870817e-01	   5.2920197e-01	
  -4.6493711e-01	   5.2955287e-01	
  -4.5895199e-01	   5.2815191e-01	
  -4.5802749e-01	   5.3040549e-01	
  -4.5451055e-01	   5.2920869e-01	
  -4.5292317e-01	   5.2955740e-01	
  -4.5037431e-01	   5.2985764e-01	
  -4.3767229e-01	   5.2912280e-01	
  -4.3620976e-01	   5.2731528e-01	
  -4.3530221e-01	   5.3037507e-01	
  -4.3022572e-01	   5.2912758e-01	
  -4.2527519e-01	   5.2965779e-01	
  -4.2396934e-01	   5.2760284e-01	
  -4.1588307e-01	   5.2851811e-01	
  -4.1514757e-01	   5.2898485e-01	
  -4.0810173e-01	   5.3110724e-01	
  -4.0476127e-01	   5.2866555e-01	
  -3.9631944e-01	   5.2866729e-01	
  -3.8848072e-01	   5.2906721e-01	
  -3.8557918e-01	   5.2890726e-01	
  -3.8202436e-01	   5.2955495e-01	
  -3.8086644e-01	   5.3063117e-01	
  -3.7427655e-01	   5.2777413e-01	
  -3.7301282e-01	   5.3111798e-01	
  -3.7132423e-01	   5.2682272e-01	
  -3.6742616e-01	   5.2895181e-01	
  -3.6622904e-01	   5.3160769e-01	
  -3.6618940e-01	   5.3030183e-01	
  -3.5793093e-01	   5.3042476e-01	
  -3.5427167e-01	   5.3022202e-01	
  -3.5360372e-01	   5.2939502e-01	
  -3.4507001e-01	   5.2950753e-01	
  -3.4138093e-01	   5.2972814e-01	
  -3.2997574e-01	   5.2881407e-01	
  -3.2743287e-01	   5.2805029e-01	
  -3.2293459e-01	   5.2766339e-01	
  -3.1959130e-01	   5.2826469e-01	
  -3.1803111e-01	   5.2883653e-01	
  -3.0976963e-01	   5.2889980e-01	
  -3.0423467e-01	   5.2822652e-01	
  -3.0334486e-01	   5.3074593e-01	
  -2.7612954e-01	   5.3070550e-01	
  -2.7474720e-01	   5.2808199e-01	
  -2.7245436e-01	   5.3038477e-01	
  -2.7077399e-01	   5.3053140e-01	
  -2.5714117e-01	   5.2872452e-01	
  -2.5274411e-01	   5.2811547e-01	
  -2.5216010e-01	   5.2830771e-01	
  -2.4786097e-01	   5.3030172e-01	
  -2.3985491e-01	   5.2919957e-01	
  -2.3552425e-01	   5.2922405e-01	
  -2.2914247e-01	   5.3105948e-01	
  -2.2827318e-01	   5.2930986e-01	
  -2.1742621e-01	   5.2787121e-01	
  -2.0874258e-01	   5.2875438e-01	
  -1.9884284e-01	   5.2987649e-01	
  -1.9496693e-01	   5.2978697e-01	
  -1.8217802e-01	   5.2862451e-01	
  -1.7984282e-01	   5.2860399e-01	
  -1.7476316e-01	   5.2812861e-01	
  -1.6874424e-01	   5.2837092e-01	
  -1.6649845e-01	   5.3022574e-01	
  -1.6427422e-01	   5.2883347e-01	
  -1.6349044e-01	   5.2813533e-01	
  -1.6217942e-01	   5.2773327e-01	
  -1.6139675e-01	   5.3031318e-01	
  -1.5734436e-01	   5.3087836e-01	
  -1.5238920e-01	   5.2797069e-01	
  -1.5285884e-01	   5.2884841e-01	
  -1.4624724e-01	   5.2770602e-01	
  -1.4715809e-01	   5.3074452e-01	
  -1.3559971e-01	   5.2766848e-01	
  -1.3326043e-01	   5.2840713e-01	
  -1.2011693e-01	   5.3063599e-01	
  -1.1628599e-01	   5.3111993e-01	
  -1.0747096e-01	   5.2772596e-01	
  -1.0623402e-01	   5.2903254e-01	
  -1.0271140e-01	   5.2911513e-01	
  -1.0420396e-01	   5.2876679e-01	
  -9.1779102e-02	   5.2919257e-01	
  -8.5010907e-02	   5.3137575e-01	
  -8.0985730e-02	   5.2826902e-01	
  -7.7403876e-02	   5.2961157e-01	
  -7.4444111e-02	   5.3065558e-01	
  -5.7470993e-02	   5.3086244e-01	
  -3.6031277e-02	   5.2863053e-01	
  -3.0677458e-02	   5.2799094e-01	
  -3.0282418e-02	   5.2826641e-01	
  -2.2570766e-02	   5.3011871e-01	
  -2.2727454e-02	   5.3055798e-01	
  -1.9787235e-02	   5.2991686e-01	
   5.1201028e-03	   5.2843800e-01	
   8.4756954e-03	   5.2968767e-01	
   1.1171914e-02	   5.2932782e-01	
   1.1474293e-02	   5.2814640e-01	
   1.8681805e-02	   5.2640729e-01	
   1.9883885e-02	   5.2912760e-01	
   2.4204850e-02	   5.2972587e-01	
   2.4626312e-02	   5.2867493e-01	
   2.8363466e-02	   5.2684078e-01	
   3.2651298e-02	   5.2715769e-01	
   3.7420973e-02	   5.3079874e-01	
   4.5185373e-02	   5.2999671e-01	
   4.8258491e-02	   5.2920107e-01	
   5.2311084e-02	   5.2995586e-01	
   6.1826692e-02	   5.2927418e-01	
   6.5387581e-02	   5.2889579e-01	
   6.7597792e-02	   5.3024844e-01	
   7.3022492e-02	   5.3190034e-01	
   8.3966171e-02	   5.3061409e-01	
   8.9646456e-02	   5.3067002e-01	
   9.3661045e-02	   5.2993152e-01	
   1.1066423e-01	   5.2827400e-01	
   1.1646932e-01	   5.3059132e-01	
   1.2052468e-01	   5.2759929e-01	
   1.2093314e-01	   5.2864049e-01	
   1.2142254e-01	   5.2768345e-01	
   1.2407301e-01	   5.3020593e-01	
   1.2795666e-01	   5.2986792e-01	
   1.3844425e-01	   5.3097961e-01	
   1.4044336e-01	   5.2972906e-01	
   1.4204881e-01	   5.2997276e-01	
   1.5121334e-01	   5.2675313e-01	
   1.6232177e-01	   5.2938336e-01	
   1.7873232e-01	   5.2948982e-01	
   1.9735315e-01	   5.2774472e-01	
   1.9835811e-01	   5.2822397e-01	
   2.0704463e-01	   5.3001605e-01	
   2.0722246e-01	   5.3010071e-01	
   2.1153066e-01	   5.3084734e-01	
   2.1618538e-01	   5.2737249e-01	
   2.2447205e-01	   5.2818138e-01	
   2.3314545e-01	   5.2934960e-01	
   2.3635474e-01	   5.2865021e-01	
   2.3687516e-01	   5.2890838e-01	
   2.4054857e-01	   5.2933764e-01	
   2.4273059e-01	   5.2810884e-01	
   2.4521927e-01	   5.2944705e-01	
   2.4668558e-01	   5.2703382e-01	
   2.6287677e-01	   5.2874813e-01	
   2.7358832e-01	   5.2849485e-01	
   2.8533896e-01	   5.3031445e-01	
   2.9172406e-01	   5.2981708e-01	
   2.9758343e-01	   5.3145426e-01	
   2.9853614e-01	   5.2987786e-01	
   3.0300978e-01	   5.2990663e-01	
   3.1001022e-01	   5.2912493e-01	
   3.1054549e-01	   5.2975055e-01	
   3.1862805e-01	   5.2790951e-01	
